AccountAge,MonthlyCharges,TotalCharges,SubscriptionType,PaymentMethod,PaperlessBilling,ContentType,MultiDeviceAccess,DeviceRegistered,ViewingHoursPerWeek,AverageViewingDuration,ContentDownloadsPerMonth,GenrePreference,UserRating,SupportTicketsPerMonth,Gender,WatchlistSize,ParentalControl,CustomerID,Churn
39,12.169887642924763,460.98556062072015,Standard,Bank transfer,1,TV Shows,1,unknown,11.72149009694538,112.3595935388942,29,Drama,3.015116098591699,2,Male,12,0,AAPUO6PL66,0
5,16.778901624807826,83.89450812403913,Standard,Credit card,1,TV Shows,0,Tablet,16.59979149847202,146.2807272311457,31,unknown,2.898327886528814,9,Male,14,0,EZMIIGEQ6B,0
50,10.810084937778171,540.5042468889086,Premium,unknown,1,Movies,1,TV,12.416894607957753,151.17149808318348,5,Fantasy,2.898327886528814,8,Female,2,0,ZZ4G2TMF8P,0
90,15.208708749439475,614.1966063716278,Premium,Bank transfer,1,Movies,1,unknown,15.194463058698863,14.35342959282356,3,Drama,2.0437771488600607,2,Male,12,0,YDZFY4XDSU,1
99,9.945576014294076,614.1966063716278,Standard,Electronic check,1,TV Shows,0,TV,27.434609001585248,174.6498673163398,48,unknown,2.898327886528814,0,Female,16,1,P7Z356X98F,0
44,6.479454972507651,614.1966063716278,Basic,Credit card,1,Movies,1,Computer,17.342257494578252,36.76798839489727,27,Action,3.955747869955061,4,unknown,20,0,6OEX5I7KNV,0
8,5.656137699264453,45.24910159411562,Premium,Bank transfer,1,Both,0,Mobile,33.080428227881825,11.717720881049042,4,Comedy,2.898327886528814,0,Female,23,0,ARFC3VKEJ3,1
64,10.631711158221233,680.4295141261589,Premium,Bank transfer,0,TV Shows,0,TV,36.35878503187836,170.2436827222837,47,Comedy,3.58798508297294,1,Male,6,0,T68NQTTHB7,0
76,11.96097603783746,909.034178875647,Standard,Bank transfer,1,Movies,1,Computer,32.281810685069686,101.40195875540806,20,Action,2.786863709135698,4,Male,5,0,7LMVU1UZ5R,0
27,15.751104387822997,614.1966063716278,Basic,Mailed check,0,TV Shows,1,Computer,38.60696757685309,47.593880278981366,33,unknown,2.898327886528814,4,Male,17,0,UAG9XD3D47,1
96,17.316464817681638,1662.3806224974371,Premium,Bank transfer,0,Both,0,Mobile,35.0189663245901,63.98424928943824,32,Comedy,2.898327886528814,2,Female,6,0,W60OAVLA7F,0
5,12.169887642924763,51.24043074701159,Premium,Credit card,0,Both,1,Computer,38.06189794809796,84.08697806852835,26,Drama,2.6649967908319074,3,Female,6,0,15LZ668ACH,0
51,12.169887642924763,590.0332035492436,Standard,unknown,1,Movies,0,Tablet,1.689876000737781,136.42792497124697,47,Comedy,3.1780161862873584,7,unknown,15,1,6VN1H5NMZH,0
74,17.3699651309039,1285.3774196868883,Standard,unknown,0,Both,0,Tablet,18.220738370651045,172.06492789226522,22,Comedy,4.936836032709911,7,Female,7,0,LY9P4R42SL,0
37,10.379321362210224,384.0348904017784,Basic,Credit card,1,Both,1,Computer,8.105231653120711,98.6173466544715,41,Fantasy,1.4557610261937128,2,Male,4,1,FW1PIPB7B1,0
97,19.83052644504464,1923.56106516933,Standard,Credit card,0,Movies,0,Computer,37.23291496479022,105.77056700592476,3,Comedy,2.898327886528814,0,Female,24,1,5GM6WR4QLT,0
50,7.281704254617344,364.0852127308672,Premium,unknown,0,Movies,0,TV,13.410994464145618,7.322200626054652,44,Comedy,4.624857351801802,4,Male,2,0,3TRZWIDJYO,0
15,6.391937862223744,95.87906793335615,Basic,Credit card,1,TV Shows,1,unknown,32.13755967264174,64.9872454287678,35,Sci-Fi,2.898327886528814,8,Male,15,1,PNHCK6FRBW,0
29,12.998426607572249,376.9543716195952,unknown,Bank transfer,0,Both,0,Computer,22.834638129987667,66.61956619756639,47,Drama,2.898327886528814,5,Female,4,0,GX1QDGUH7L,1
47,17.726918093282382,833.165150384272,Premium,Electronic check,1,Movies,0,Tablet,14.317891925061971,93.04958366620124,26,Drama,2.898327886528814,6,Male,23,0,VKYB0IEH6R,1
22,12.169887642924763,614.1966063716278,unknown,Bank transfer,0,Movies,0,Computer,38.193817815349846,124.7604020595849,44,Drama,2.607315427244943,8,Male,3,0,YHYDXDWGKJ,0
29,10.2158199227341,296.2587777592889,Premium,Electronic check,0,Movies,1,TV,17.77621774287508,6.17195099163116,40,Comedy,2.5442589960072297,3,Female,5,0,0V7T4OUFKT,0
34,12.169887642924763,506.1767759164488,Standard,Bank transfer,0,Movies,1,Computer,22.886800947843867,96.27057425623762,11,Fantasy,2.898327886528814,9,Male,12,0,CLZ1M9MYQK,0
82,8.590904340661071,704.4541559342078,Premium,unknown,0,Movies,0,Computer,5.791036569732037,165.76801184579858,36,Action,3.414638906016447,5,Male,24,1,97LVWKGWW4,0
92,12.169887642924763,1103.3084726517473,Premium,unknown,0,TV Shows,0,Tablet,21.966115206804265,15.38686749156489,12,Drama,2.898327886528814,3,Female,23,1,TAPMGBC8KI,0
81,13.802577582221666,1118.008784159955,Standard,unknown,0,Both,0,TV,32.895377252023735,13.445780393152964,26,Fantasy,4.432479969299443,1,Female,19,1,KM3SRQLGCY,0
68,12.169887642924763,1194.8511597431304,Basic,Electronic check,1,Both,0,Computer,3.8184573784271554,70.95555301820166,14,Fantasy,2.898327886528814,0,Female,9,0,IG1BLL35T8,0
68,12.169887642924763,967.6157073544754,Basic,Electronic check,1,Both,0,Tablet,36.35321106672012,56.49716456951105,14,Comedy,2.783647021177201,0,Male,23,1,9O9MMH2E4R,0
6,12.265102695645528,73.59061617387317,Standard,Electronic check,0,Both,1,Computer,26.731103043270664,46.50343704348147,27,Drama,2.898327886528814,2,Female,17,1,WPFR2Z3BXH,1
22,19.72323181937803,433.9111000263166,Basic,Bank transfer,0,Movies,1,TV,39.55586530057095,141.66335606932796,30,Sci-Fi,2.393111814897246,2,Male,22,0,UW6DW8SH36,0
51,12.169887642924763,640.2066904562238,Basic,Mailed check,0,Both,1,Computer,23.92237362340046,167.6009751458447,18,Fantasy,2.898327886528814,1,Female,6,0,UUQ8BI65NE,0
44,12.169887642924763,614.1966063716278,Premium,unknown,1,Both,0,Mobile,15.36425482462204,43.35824587451431,31,Sci-Fi,2.875755813451184,4,Male,17,0,28CGLM37E8,0
52,12.169887642924763,662.2276346570869,Basic,Credit card,0,Both,0,Mobile,2.711162055813915,19.2839781480334,30,Action,3.198726837715748,7,unknown,0,0,HOP2UB0UL3,1
69,19.15949722296332,1322.005308384469,Basic,Credit card,1,Both,1,Tablet,11.240032890718377,8.963731806244411,11,Sci-Fi,4.3813332334963295,0,Male,18,1,VXDDTDI22I,0
65,11.031963285283648,717.0776135434371,Premium,unknown,1,Both,0,Mobile,2.5610726308330127,92.6545924519135,25,Fantasy,2.997518989092514,5,Female,6,0,M2AA93U36X,0
39,17.74202931298114,614.1966063716278,Standard,Credit card,1,TV Shows,0,Mobile,32.466545736883816,48.73588755466557,20,Drama,1.954657421260221,4,Male,1,0,5S2SA7GGCO,0
22,9.801543643925116,614.1966063716278,Premium,Mailed check,0,Both,1,Computer,10.83072210698237,22.177220208142952,25,Sci-Fi,2.898327886528814,7,Male,7,1,G6BP6AGJTP,0
30,8.877794837653134,266.333845129594,Standard,Bank transfer,0,TV Shows,1,TV,33.4205355687924,174.90474941164192,22,Action,2.8986391049739786,2,Female,21,1,3WBV3E1D36,0
86,12.169887642924763,1106.9841736217966,Premium,Bank transfer,1,TV Shows,0,TV,19.095929067357563,156.88077210305678,0,unknown,2.898327886528814,0,Male,18,1,OGZFUS04WU,0
5,8.90071517032418,44.503575851620894,Standard,Credit card,1,Both,1,Mobile,26.25872787274804,62.54815665950428,25,Action,2.898327886528814,3,Female,18,0,1K1M7OBMB3,0
74,12.169887642924763,1400.6297928053657,Standard,Bank transfer,0,Movies,0,Mobile,29.787688285621968,92.22789263591667,7,Sci-Fi,3.0459458684438494,5,Female,14,0,5XZJ4HOK0M,0
72,18.61368383069979,1340.185235810385,Basic,Electronic check,1,Both,1,Computer,25.75871751772664,167.63140981248364,9,Comedy,3.1134336490430434,7,Female,15,1,RA0Q2B4M7A,0
21,7.526048814017846,158.04702509437476,Standard,Credit card,1,Both,0,Mobile,27.971892530487303,30.79310580242188,18,Comedy,4.632832516768197,5,Male,8,0,BWUL3E7213,0
74,12.169887642924763,493.2214730024359,Basic,Bank transfer,0,Both,0,unknown,4.647168546266849,78.75998206611862,38,Comedy,2.393574943124533,7,Male,16,0,NSJ7R2HKGE,0
105,13.803143437153617,614.1966063716278,Standard,Credit card,1,Both,1,Mobile,37.57308266440068,15.037870511699523,4,Fantasy,2.898327886528814,0,unknown,18,1,LEQ2SPHHL6,0
48,18.75560156080844,614.1966063716278,Premium,unknown,1,Both,0,TV,15.506441464855827,136.2228235254136,40,Comedy,4.358640745900814,7,Female,24,0,GLTG31MOIR,0
93,12.858291118242857,1195.8210739965857,Standard,Bank transfer,0,Both,1,TV,31.890309652577635,75.76074802901249,34,Action,4.049705036434835,4,Male,19,0,CA2PHT9NWH,0
112,15.746051614877238,614.1966063716278,Basic,Credit card,1,Both,1,unknown,12.520508359078098,94.3277797025814,49,unknown,2.518646280874435,5,Female,14,1,GIJVMGRJFU,0
11,10.390014709578608,614.1966063716278,Basic,Bank transfer,0,Both,0,Computer,18.11417036804472,79.0322755441406,42,Fantasy,1.050335379381075,4,Female,16,0,2L6HZ6JJGP,0
40,16.33146641838277,653.2586567353109,Premium,Electronic check,0,Both,0,Tablet,26.51838695844401,148.54782739979316,30,Fantasy,3.126181062675712,3,Male,15,1,26HYTQ71V5,0
13,8.32602894657524,614.1966063716278,Premium,unknown,1,TV Shows,0,Computer,35.49507282178521,178.04306224404243,15,Drama,3.53170999321919,0,Female,17,0,ASUKOF827I,0
7,12.169887642924763,130.0711559221928,Basic,Bank transfer,1,Both,1,Mobile,10.419898601983482,171.95474354613768,23,unknown,2.7890563912185886,0,unknown,5,1,6NWTMMXFNE,0
71,18.392771296096853,1305.8867620228766,unknown,unknown,0,Movies,0,TV,6.868602625628502,38.510915752894135,32,Action,1.39952057312818,1,Male,15,0,YW1TQF8ENJ,0
57,19.25634415105496,1097.6116166101328,Premium,Bank transfer,0,Movies,0,Mobile,32.227307074957395,165.49521791813314,7,Comedy,2.898327886528814,5,Male,23,0,JY57X5TRMO,0
75,5.321912124165693,399.14340931242697,Basic,unknown,0,TV Shows,1,Computer,13.28975989252179,141.2181047443308,0,Action,2.898327886528814,3,Female,18,0,LNQORYMH26,0
106,5.351388480214229,614.1966063716278,Standard,unknown,1,Movies,1,TV,9.158522199687516,117.5164785245804,9,Action,1.171765950934513,1,Male,11,1,GH9A22N66B,0
35,13.459910271890804,614.1966063716278,Premium,Mailed check,0,Movies,0,TV,25.142190240358747,32.68506048743759,4,Comedy,2.593705056409075,6,Male,1,1,VN65AE43O6,0
75,13.909022163181207,1043.1766622385906,Standard,Credit card,1,Both,0,Mobile,17.301771364214957,23.653572238387955,13,Action,4.017035880432854,4,Male,2,0,KS9FTKV2DQ,1
36,15.922989831549245,614.1966063716278,Basic,Mailed check,0,Both,0,Computer,23.094776176183945,161.38123273423747,3,Comedy,2.898327886528814,3,Male,2,0,WABF53RSD0,0
2,17.12165738657223,34.24331477314446,Standard,Mailed check,0,Movies,0,TV,32.41006918545784,56.23631937610436,20,Drama,4.634447557451434,8,Male,19,1,JCP7F0F4IZ,0
86,12.169887642924763,1253.0723111169552,Standard,unknown,1,Movies,1,Computer,21.46149818496841,77.77099424885388,28,Fantasy,3.210023765935128,0,Male,12,1,PHPFEBIGBE,0
38,12.169887642924763,663.816373964833,Standard,Bank transfer,1,Both,1,TV,19.596034431523737,54.34176131489776,2,Drama,4.355195065811586,0,Male,1,0,8YUG2KSKFD,1
34,15.846287805812688,538.7737853976314,Standard,unknown,1,Movies,1,Mobile,16.122368278119865,97.91702129378668,28,Comedy,4.075564621623011,5,Male,10,0,O2RVL1WTJQ,0
47,15.856125265686966,745.2378874872874,Premium,unknown,0,Movies,1,TV,26.288753439288467,23.33021493588715,5,Comedy,2.898327886528814,9,Female,14,0,TWLBEGJPJE,1
25,11.512637969727292,614.1966063716278,Basic,unknown,1,TV Shows,1,TV,28.29125948852876,84.80992993376218,47,Fantasy,2.898327886528814,7,Female,13,1,JUSSZ0TYNB,0
77,17.084145045683787,1315.4791685176515,Basic,Bank transfer,1,Both,0,Computer,31.304300798505427,36.69464196111819,7,unknown,2.898327886528814,5,Male,17,1,G7ZUOCOKKN,1
55,13.28379510486568,730.6087307676124,Basic,Bank transfer,1,Movies,0,Mobile,8.655617150629546,39.13592483637288,31,Comedy,1.3577406268270755,6,Female,10,0,KGINLK6E4A,1
100,8.569442146773776,856.9442146773775,Standard,Bank transfer,1,Movies,0,Tablet,9.916502461641532,35.82644275578191,1,Drama,1.1188134784803223,5,Female,4,1,3UBWONJ9HM,0
34,8.894812618099067,302.4236290153683,Premium,Mailed check,0,Both,1,TV,5.28692148720788,149.7997293052415,13,Drama,3.157066954016217,8,Female,6,1,NOEYROI0WW,0
44,12.169887642924763,811.7197284184109,Basic,Mailed check,1,Movies,1,Mobile,28.31281687134884,34.96217159892621,24,unknown,2.4932275730791305,2,Female,21,1,2639EQOIMD,0
14,5.651174540935654,79.11644357309915,Premium,Electronic check,1,TV Shows,0,Mobile,32.31333870696665,36.21862678672311,43,unknown,4.034370196501071,2,Male,16,0,XJSI88BT5K,0
117,15.908995425625095,1861.3524647981365,Premium,Credit card,1,TV Shows,1,TV,16.302056970487136,37.10177367549986,25,Drama,1.0480463292024194,1,Male,21,0,DV417WR3H8,0
74,12.169887642924763,1467.3729482111548,Basic,Electronic check,1,Both,1,Tablet,21.48170004226006,80.07380831503697,33,Comedy,3.4038980916910493,7,Female,17,0,VKYYFI9JT0,0
18,5.227676036656794,94.09816865982228,Standard,Electronic check,1,TV Shows,0,Mobile,28.17505236706256,36.557295856592944,26,Action,2.898327886528814,4,Female,2,1,LTP4SEXPBP,0
76,5.09848179125751,387.4846161355707,Basic,Credit card,0,TV Shows,0,Computer,20.732478485092056,68.05434114403255,1,Comedy,3.3124915638095405,9,Female,16,0,X2HXQZDL41,0
63,10.937072836237483,689.0355886829615,Standard,Bank transfer,1,Both,1,TV,28.34693307698313,9.346276166162806,46,Comedy,2.7849523742473834,8,Female,5,1,MYP0E84TGK,0
89,12.169887642924763,1643.8078590494374,Standard,Mailed check,1,TV Shows,1,TV,5.564469963219186,39.82291650875301,2,unknown,1.7123752382327084,3,Male,13,0,UOEK0FDKQI,0
114,11.348575137828478,1293.7375657124464,Basic,Mailed check,0,Movies,1,unknown,33.35674864352124,96.70465210858536,3,Sci-Fi,1.4900406507818698,2,Female,14,1,D7V1GQP4ZS,0
92,12.7203998263147,1170.2767840209524,Premium,unknown,0,Movies,0,Computer,22.68228121233774,21.548617924508395,36,Drama,1.1132469825888562,7,Male,24,1,BP4NVKDHAQ,0
96,12.846105704818378,1233.2261476625642,Basic,Electronic check,1,Both,0,TV,20.90232603601848,107.0719880327416,15,Action,1.0177119765235636,4,Male,10,1,VJPEAO45MX,0
54,9.033418657188756,487.8046074881928,Basic,Bank transfer,0,Movies,1,Mobile,15.189647972795315,137.9098836309627,19,Drama,2.898327886528814,5,Male,14,1,QOKIE06Y78,0
29,6.513702582241343,188.89737488499887,Standard,Mailed check,0,Movies,1,Computer,1.5500911862577167,141.12349402710265,7,Sci-Fi,3.779706484544885,5,Male,19,0,FB0YUU644W,0
44,16.200458747880333,712.8201849067347,Basic,Electronic check,1,TV Shows,0,TV,18.395182215561697,98.8867499597631,28,Fantasy,2.5502701202218803,8,Female,17,0,VGMSYM5ULT,0
5,13.15059559240584,65.7529779620292,Basic,Bank transfer,0,Both,0,Mobile,33.51242193470541,105.7436217632179,0,Action,2.898327886528814,1,Male,21,1,BKKCQWPOHH,0
35,14.401350459551212,504.0472660842924,Basic,Mailed check,1,Both,0,Mobile,3.995640683200929,40.73587965140028,6,Comedy,2.898327886528814,6,Male,24,1,3VYTTJWF3S,1
43,10.873958350397947,467.5802090671118,Standard,unknown,0,Both,1,Computer,3.134801626151836,108.5186458695218,41,Drama,4.478729695981276,4,unknown,10,0,6W8ONKVDV7,1
62,17.588552489037202,1090.4902543203066,Premium,Credit card,1,Both,0,TV,22.396572906677804,103.3997529751133,14,Comedy,1.107166243140051,7,Female,24,0,8OHY4PJDVC,0
9,6.576820055715689,59.1913805014412,Basic,Credit card,0,Movies,0,Tablet,7.720693155352497,10.559541066290432,28,Comedy,4.186817971269734,2,Male,20,0,DB37V024VF,0
118,19.16117966988404,2261.0192010463165,Standard,Electronic check,0,Both,1,Mobile,12.0328826669826,98.32812236917376,36,Action,2.898327886528814,9,Male,21,0,LPF96SC93N,0
77,5.0746588625433295,390.7487324158364,Basic,Credit card,0,TV Shows,1,TV,12.714291550126278,28.488670024179104,7,Sci-Fi,2.91536710592108,5,Female,22,0,3DWFDWQTFK,1
115,11.17884017925886,1285.5666206147691,Standard,Electronic check,0,TV Shows,1,Computer,29.103556133577,37.795793660763245,33,Comedy,2.4887672286977645,2,Female,6,0,UK3MUKUEJY,0
55,12.169887642924763,785.7810092633655,Premium,Credit card,1,TV Shows,1,Mobile,23.954938703430795,39.85908713012388,5,unknown,1.2474989172972917,4,Female,16,1,FOX2BV2O4O,0
102,8.08677236248118,824.8507809730803,Basic,Bank transfer,0,Movies,1,Tablet,10.70578261982233,142.6347907356358,40,Fantasy,2.763539524687376,3,Male,20,1,3RR2KKLO1L,0
83,8.86251816368866,735.5890075861588,unknown,Credit card,0,Both,0,Mobile,12.340744773788511,60.42202889957744,47,Drama,2.898327886528814,8,Male,5,1,4OUVQSSS9U,0
116,9.249865017444884,1072.9843420236064,Basic,Electronic check,0,Movies,1,Computer,20.312797492889903,11.444839606233693,40,Comedy,1.4185011444851732,7,Female,1,1,T9A50KD21Z,0
19,6.125514978180368,116.38478458542698,Basic,Credit card,0,Movies,0,Tablet,6.268261829487535,148.05977268262404,29,Comedy,4.601373801728175,6,Male,13,0,PO8QJ2Z8HO,0
64,19.15448811979087,1225.8872396666156,Premium,Electronic check,1,Movies,1,Tablet,5.172751964024302,17.9131808936634,33,Drama,4.700071952851642,2,Male,22,0,Y3V5G1HCTY,0
31,12.169887642924763,614.1966063716278,Basic,Electronic check,0,TV Shows,0,Mobile,15.015741398643035,130.7261485547089,31,unknown,3.127755278498073,8,Male,13,0,S74Y4BOE5G,0
85,12.169887642924763,979.0630663136844,Standard,Bank transfer,0,Both,0,TV,18.06741365352505,77.21773933898096,20,Comedy,2.219642137974664,5,Male,15,1,YZG6NV5X4V,0
48,8.416702097829532,614.1966063716278,Basic,Bank transfer,1,Both,1,Computer,16.260158791498633,95.09496564396647,43,Fantasy,1.7401338957102466,6,Male,7,0,XR2V49I6RU,1
53,19.3455289215684,1025.3130328431253,Standard,Bank transfer,0,TV Shows,1,Computer,18.687848453148373,132.16334245258798,41,Sci-Fi,4.751308760111195,6,Male,8,1,TE1OOM5V4T,0
7,9.1128719429902,614.1966063716278,Standard,unknown,0,Movies,0,TV,27.35700682362576,51.54664080754543,46,Drama,3.4591711781058927,7,Female,7,0,H34GMGSYE2,0
61,15.76363621062589,961.5818088481792,Basic,Credit card,1,Both,0,Computer,1.9894305369554488,39.31289643930539,9,Sci-Fi,3.5189666137990563,1,Male,19,0,N0Z59F79IY,0
12,17.03979191644393,204.4775029973272,Basic,Electronic check,0,TV Shows,0,Tablet,12.438822282735035,84.63725428791066,21,Comedy,2.898327886528814,4,Male,20,0,PMZMT39TM8,1
4,9.386695923147526,37.5467836925901,Premium,Credit card,0,Both,0,Computer,9.270005599414985,175.9761135380756,42,Comedy,3.126003185395791,5,Male,10,0,EB38S923C3,1
42,19.83102139620456,832.9028986405915,Standard,Mailed check,0,Movies,1,TV,16.09530187134729,36.73064188810815,30,Sci-Fi,1.081123421956927,5,Male,11,1,7S0GPYV37B,0
100,19.396173736538675,1939.617373653868,Premium,Bank transfer,1,Both,1,Mobile,20.358297929519907,104.43224193252412,2,Drama,2.170086946412743,2,Female,22,1,231LG9INNM,0
80,9.48589020829607,758.8712166636856,Basic,Credit card,1,Both,1,Computer,2.626301606900628,116.61427784011671,22,Drama,1.1897065602467478,3,Male,4,1,XUARYP9U38,0
111,11.562251336256873,1283.4098983245126,Standard,Bank transfer,0,TV Shows,1,TV,12.013524906833638,144.89160554721454,35,Drama,3.166852573650912,2,Male,10,1,1JMFNFQWJ0,0
116,12.169887642924763,1770.4980110734389,Premium,Bank transfer,0,Movies,1,Mobile,32.66562067070991,176.39442907160785,49,Drama,4.873188576305981,0,Female,14,0,ZC098KOD0T,0
118,13.87000273722271,1636.6603229922798,Basic,Bank transfer,0,Both,0,Mobile,35.52095590423361,73.8055581051465,11,Comedy,1.6634121501999837,4,Male,6,0,CIAX5QUITW,0
82,12.169887642924763,1542.532432754594,Basic,Credit card,0,Movies,0,Mobile,3.5527035246818803,105.6016161410674,17,Drama,2.898327886528814,8,Male,21,1,9YWSEVZLZU,0
3,12.169887642924763,58.36260487727859,Basic,unknown,1,Both,1,Tablet,21.532312863904146,152.69344742836174,21,Drama,2.8040308996300096,5,Male,9,0,SOENNLS0ZZ,0
4,16.417615078521955,65.67046031408782,Standard,unknown,1,Both,1,Computer,8.31172346279708,144.9427458865527,25,unknown,4.656031491341742,2,Male,10,0,9B218BRPRO,1
41,17.89602978504847,733.7372211869872,Premium,Bank transfer,0,Both,0,unknown,15.67358037842935,129.81507948309263,40,Comedy,1.9414078142731563,3,Female,17,0,01YBG6GK64,1
11,12.169887642924763,174.22661636463738,Basic,unknown,0,Both,1,Computer,11.437871125998162,147.31150142811506,12,Fantasy,4.257620544643155,3,Female,16,0,O7R5D8PQF5,0
7,8.525064686729877,59.67545280710914,Basic,unknown,1,Movies,0,TV,21.75028547393415,135.67587847243323,1,Action,3.8459357786084594,7,Female,0,0,WSC1RLBU1U,1
17,13.002221873230502,221.03777184491847,Basic,unknown,1,TV Shows,0,Mobile,1.5860062391532104,19.7113171701737,14,Drama,2.898327886528814,2,Female,18,1,GEWJCYPGI4,0
82,6.150444199938391,614.1966063716278,unknown,Electronic check,0,TV Shows,1,Tablet,5.997497332629694,136.08666579242876,3,Fantasy,1.0462969139179306,1,Male,24,0,FLM86XY0XE,0
66,12.169887642924763,544.5814376608365,Standard,Credit card,0,Both,0,Mobile,36.234348916344366,125.39373207819052,9,Drama,2.5977580049729285,8,Male,12,0,JWX4CMXFI4,0
70,16.166624326927632,1131.6637028849343,Standard,unknown,1,Both,1,Computer,36.67350746393423,38.27398071940524,35,unknown,2.357277318784772,5,Male,4,0,9LF5Q2JZR2,0
89,9.530101642872546,848.1790462156566,Premium,Bank transfer,0,TV Shows,1,Computer,36.03776269205813,178.83283994581635,48,Drama,2.898327886528814,3,Male,8,0,WQ6NX0CG5C,0
24,19.41791573177973,466.0299775627135,unknown,Credit card,0,TV Shows,0,TV,3.3827333812788254,20.951269575129608,5,unknown,4.9858312107306375,0,Male,7,0,P5RY6QRLHG,1
97,12.169887642924763,1099.1712876235058,Premium,Credit card,0,TV Shows,0,TV,15.24728865263233,164.30579940632202,49,Fantasy,2.898327886528814,7,Male,7,1,17TTFHAES7,0
110,15.166130422833463,1668.274346511681,Premium,Electronic check,1,Both,1,Computer,36.12130197250633,62.79114564088773,28,Comedy,3.308581813387025,1,Male,3,0,H2BDU1OFU2,0
105,6.150445615319935,645.7967896085931,Standard,unknown,0,Movies,1,TV,8.89769076962934,105.03968174679557,22,unknown,3.4393438954918607,6,Male,8,1,JC686RQTAE,0
11,8.489214301200647,93.38135731320712,unknown,unknown,0,Both,0,Mobile,30.41472180999645,98.79806395604362,7,Sci-Fi,2.898327886528814,2,Male,18,1,VTJ25VJ28Y,1
53,12.872527100436292,682.2439363231234,Basic,Bank transfer,0,Movies,0,Tablet,23.066710158701177,65.0522177133737,17,Action,4.3526175857554,6,Female,5,0,O1SK1I75KK,0
15,12.169887642924763,118.9575328153379,Basic,Bank transfer,1,TV Shows,1,TV,29.795128404788468,130.1140424141006,40,Action,3.128039602030774,8,Male,22,0,247QBESC58,0
107,14.76106866305468,614.1966063716278,Premium,Credit card,1,Both,1,TV,23.083070818564984,32.67446195079443,47,unknown,2.898327886528814,0,Male,10,0,8HEN296WKP,0
30,12.54095276364538,376.22858290936136,Basic,Electronic check,0,Movies,0,TV,21.74299630851965,91.52963779344702,11,Action,2.898327886528814,8,Female,17,0,FX63S23LYD,0
47,12.287810225465224,577.5270805968656,Standard,Credit card,0,Both,0,Computer,29.97745139872647,21.75473760061038,47,Fantasy,1.031957151089053,7,Female,4,1,Z64ASRAUTL,0
25,6.595695867663478,164.89239669158695,Standard,Credit card,0,Both,0,Mobile,26.07462861203633,143.59437467422416,49,Comedy,2.898327886528814,2,Male,24,1,QWSRP5WYZ7,0
5,10.4954664985474,52.477332492737,Premium,Credit card,0,TV Shows,1,Mobile,25.411044510632443,89.1811566226515,23,Fantasy,2.898327886528814,9,Male,17,1,V93W1SHM2S,1
45,12.169887642924763,614.1966063716278,Premium,unknown,1,Movies,1,Computer,23.344589726117057,27.48166043885891,14,Comedy,2.898327886528814,9,Male,2,0,GW7PEJTX4J,1
73,19.128705185485032,614.1966063716278,unknown,Credit card,1,TV Shows,1,Mobile,21.119479811465865,107.88980526696962,11,Action,3.831589560387096,0,Female,17,0,S4PEXCPIYO,0
38,10.017764099463871,380.6750357796272,Basic,Bank transfer,1,Movies,0,Computer,21.126200754006824,53.49851143158254,43,Fantasy,1.7913748003140793,2,Female,17,0,1I391AU3SN,0
19,8.457707198909983,614.1966063716278,Premium,Credit card,1,TV Shows,1,Mobile,26.39754586852429,132.04553608763698,19,Fantasy,2.9303091404471413,2,Male,13,0,JQ7BSBM6QG,0
21,13.66643901296748,286.99521927231706,Premium,Credit card,1,Movies,1,Computer,21.85138638064378,129.21237616682754,29,Comedy,2.1724684060878303,5,Female,5,0,YYRK02CCBH,0
11,13.170454727648886,144.87500200413774,Standard,Bank transfer,0,Both,0,TV,29.9633612118436,107.33257753330692,33,Fantasy,2.898327886528814,8,Male,20,0,FUDOYZD85H,0
102,6.0248019223188605,614.5297960765238,Standard,unknown,0,Movies,0,Tablet,7.460384593821323,123.0137927198905,18,Comedy,4.755349323351794,6,Female,5,0,3AFD9MOXI7,0
17,13.522917880226498,229.88960396385045,Basic,Credit card,0,TV Shows,0,Mobile,22.792908440800783,141.31874330730133,47,unknown,2.898327886528814,3,Male,10,1,GVCL5UK6MS,0
20,17.110199358778544,342.2039871755709,Basic,Bank transfer,1,TV Shows,0,unknown,15.787631004824402,116.37612830221416,44,unknown,2.898327886528814,1,Female,9,0,GMVQP14J7R,1
97,16.275656988393322,1578.7387278741523,Standard,Bank transfer,1,Movies,1,Mobile,34.06903447743349,108.02268854909408,30,Comedy,3.5650565241932903,4,Female,8,0,TJGXX1GDMF,0
77,18.297768967466283,1408.928210494904,Basic,Credit card,0,Both,0,Mobile,6.051547439756575,28.70683669416636,31,Fantasy,2.8509315532894184,3,Male,24,1,TCRTN1NY13,0
29,19.61083832624199,568.7143114610177,Premium,Electronic check,0,Both,1,TV,5.44426027693831,162.60670650815462,24,Comedy,2.898327886528814,9,Male,9,1,J851EH2P0G,1
13,14.366032896784125,186.7584276581936,Standard,Electronic check,0,TV Shows,0,TV,38.75530754863543,153.99489488344236,30,Comedy,2.898327886528814,1,Male,9,0,CWILI8TNWV,0
66,12.388186498385394,614.1966063716278,Standard,Credit card,0,TV Shows,1,Mobile,17.004804606663217,141.70386930440966,32,Sci-Fi,2.803667867281108,8,Male,22,1,M0H4U2DO74,0
97,12.974295464688602,1258.5066600747944,Premium,Bank transfer,0,TV Shows,0,Mobile,37.98194032204093,28.12494460871709,13,Comedy,1.50682492731885,0,Female,8,0,0MQSP0FFYD,0
